name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Timberline Grill - Ameristar Casino Black Hawk,4.1,"111 Richman St. Black Hawk, CO  80422 ",124,Steakhouse,$30 and under,Black Hawk,http://www.ameristar.com/Black_Hawk_Dining_Timberline_Grill.aspx,micah.perfit@ameristar.com,(720) 948-4082,4.2 / 5,"We generally ""split"" a plate, and although there is an extra charge, we've always been very satisfied.",07/12/2012
Tomboy Tavern,3.5,"565 Mountain Village Blvd - Tomboy Telluride, CO  81435 ",2,Comfort Food,$30 and under,Telluride,http://tellurideskiresort.com/TellSki/info/tomboy-tavern.aspx,sthomas@tellurideskiresort.com,(970) 728-7474,3.5 / 5,"Very creative spot in Mountain Village area of Telluride. Super nice, welcoming staff. Best bar in Mountain Village with wonderful infused drinks. Kudos to management for providing a great new option in the area...we'll be back for sure!",07/12/2012
Toscanini,3.9,"Located in the Plaza Avon, CO  81620 ",41,Italian,$50 and over,Beaver Creek,http://www.toscaninibeavercreek.com,"",(970) 754-5590,3.9 / 5,"Good experience. With so many excellent dining choices in the area, Toscanini continues to hold it's own. Can be slightly inconsistent at times, but this time did very well for all 4 of us dining. Wait staff could tell we were ""catching up"" and the pace of service was not at all hurried, which we appreciated.",07/17/2012
Trapper's Chop House,4.1,"19308 Cottonwood Drive Holiday Inn, Select Hotel, 4th Floor Parker, CO  80138",79,Steakhouse,$31 to $50,Highlands Ranch/Lone Tree/Parker,http://www.trapperschophouse.com,reservations@trapperschophouse.com,(303) 248-2132,4.1 / 5,Our waiter Cody did an amazing job.,07/12/2012
Trattoria On Pearl,3.9,"1430 Pearl St Boulder, CO  80302 ",74,Italian,$30 and under,Boulder,http://www.trattoriaonpearl.com,reservations@trattoriaonpearl.com,(303) 544-0008,3.9 / 5,"Despite many fine restaurants in Boulder, this is a place that we return to time and time again. Interesting menu, consistent quality of food at fair prices, consistently attentive, friendly service. Nice outdoor patio, right on the Pearl Street Mall. There is a well-chosen wine list, and some interesting wine flights as well.",07/06/2012
Tree Haus Bistro,3.8,"1707 Lafayette Street Denver, CO  80218 ",12,Tapas / Small Plates,$30 and under,Uptown,http://www.treehausbistro.com,community@treehausbistro.com,(303) 484-9728,3.8 / 5,I enjoyed dining at the Tree Haus Bistro. I plan on dining there again. Excellent service and food.,07/09/2012
Tresca's An American Trattoria,3.7,"3555 West 38th Ave Denver, CO  80211 ",6,Italian,$30 and under,Highlands,http://trescas.com,hutcheson57@gmail.com,(303) 477-0091,4 / 5,"Go for the fresh organic food, great tastes and friendly owners! The bar and wine selection is very limited, so don't expect much there.",07/17/2012
Trillium,4.1,"2134 Larimer St. Denver, CO  80205 ",170,American,$30 and under,Downtown/LoDo,http://www.trilliumdenver.com,info@trilliumdenver.com,(303) 379-9759,4.1 / 5,The space felt very open and airy; no feeling crunched and sandwiched next to other diners! The service was phenomenal. Staff was always very aware of everything going on willing to help. The food and cocktails were delicious and I can wait to try more.,04/06/2012
Truffle Pig,4.4,"2250 Apres Ski Way Suite C315 Steamboat Springs, CO  80487",5,Contemporary American,$30 and under,Steamboat Springs,http://trufflepigrestaurant.com,jeckhaus@trufflepigrestaurant.com,(970) 879-7470,4.3 / 5,"We celebrated our wedding anniversary and couldn't have been more pleased. The hostess made us feel welcome the minute we walked in and added to the enjoyment by knowing it was our anniversary. Jeannine, our server, was incredible! She too, acknowledged our special day as soon as she came to our table. She did a wonderful job describing the menu and answered any question we had. Everything from the wine to the appetizer to the main course was amazing! It was truly a great experience and my wife and I are already looking forward to our next visit to The Truffle Pig!",04/05/2012
Tuscany at Loews Denver Hotel,3.4,"4150 East Mississippi Ave Denver, CO  80246 ",18,American,$30 and under,Cherry Creek,http://www.loewshotels.com/en/Denver-Hotel/dining/restaurant,denverconcierge@loewshotels.com,(303) 639-1600,3.4 / 5,We celebrated our 49th wedding anniversary with friends and had the chef prepare a special 5-course meal. Everything was fantastic.,06/15/2012
Tuscany Tavern,3.0,"32214 Ellingwood Trl #110 Evergreen, CO  80439 ",2,Italian,$30 and under,Evergreen,http://www.tuscany-tavern.com,tuscanytavern@qwestoffice.net,(303) 674-3739,3 / 5,"We came to celebrate a birthday and I was embarassed. Booked on open table, but they didn't seem to know about the reservation when we arrived. The service was good and the fresh bread is good, but all the entrees were marginal at best. Salads were small. Veal Piccata was tough and dry with pasta that was chewy and bland. Stuffed shells were dry (not enough sauce) and meager. This is really a bar that is trying to place itself as a restaurant and prices reflect that but quality does not. Maybe the pizzas and burgers are ok but don't go to Tuscany Tavern for a dining experience.",06/12/2012
Tuscato Ristorante Italiano,4.1,"311 E Main Street Frisco, CO  80443 ",26,Italian,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.tuscatofoods.com,info@tuscatofoods.com,(970) 668-3644,4.1 / 5,"Tuscato's is quickly becoming our favorite spot for a nice dinner out in Summit county. The setting is perfect, friendly and just attentive enough wait staff, reasonable food and beverage prices nice wine list if you buy the bottle. The only thing that I have found disappointing is that they have no gluten free items or options. So because of allergies I can't introduce several members of my extended family to this little gem that my husband and I enjoy so much when ever we are in town!!!",07/14/2012
Twelve Restaurant,4.6,"2233 Larimer Street Denver, CO  80205 ",101,American,$30 and under,Downtown/LoDo,http://www.twelverestaurant.com,info@twelverestaurant.com,(303) 293-0287,4.6 / 5,Every bite was delicious. Enjoyed the special price for ordering 1 item in each category. Wait staff very attentive and knowledgeable. Would love to come back each month to enjoy the menu changes.,07/10/2012
Twin Owls Steakhouse,4.4,"800 MacGregor Avenue Estes Park, CO  80517 ",148,Continental,$30 and under,Estes Park,http://www.twinowls.net,weddings@twinowls.net,(970) 586-9344,4.4 / 5,Beautiful setting in Estes Park. Great service and food!,07/17/2012
Undici Ristorante,4.3,"1200 E. Hampden Avenue Englewood, CO  80113 ",43,Italian,$30 and under,Englewood,http://undicidenver.com,info@undicidenver.com,(303) 761-2828,4.3 / 5,Food was excellent. My friend and I thoroughly enjoyed our dinners.,07/17/2012
Union An American Bistro,4.4,"3 Wilcox Street Castle Rock, CO  80104 ",84,Contemporary American,$30 and under,Castle Rock,http://www.unionamericanbistro.com,"",(303) 688-8159,4.4 / 5,"Outstanding service, delicious food and great atmosphere. We will be back.",06/23/2012
Uniscali Modern Italian,4.5,"611 N. Wilcox Street Castle Rock, CO  80104 ",117,Italian,$30 and under,Castle Rock,http://www.uniscali.com,"",(303) 660-2005,4.5 / 5,We love the food and the employees,07/19/2012
Up The Creek,4.3,"223 Gore Creek Dr., Suite 103 Vail, CO  81657 ",38,American,$31 to $50,Vail,http://www.vailupthecreek.com/,upthecreekvail@qwest.net,(970) 476-8141,4.4 / 5,"We were told this was a very good restaurant, but it did not live up to its reputation. The most expensive item on the menu, halibut, was dry. My son had the red trout which looked much better. Our waiter appeared promptly to get our order, but from then on only when we sent the busboy to look for him. There are far better restaurants in Vail with more reasonable prices.",07/18/2012
Vail Chophouse,3.6,"675 Lionshead Place Vail, CO  81657 ",13,Steak,$31 to $50,Vail,http://vailchophouse.com,marvin@vailchophouse.com,(970) 477-0555,3.6 / 5,"This was the most overpriced and lackluster food we ate the entire time we were in Vail. Our server was insulting when ordering a bottle of wine that was over a $100 a bottle, he asked if we were sure we really wanted it as it ""very mineral."" The steak was gray and I have had better beef at the Sizzler. The lobster mac and cheese was dry and had very little lobster in it. The restaurant was very bright, when we asked if the lights could be dimmed a bit we were told that there were older guest that couldn't see well. The only hightlight ironically was the magician--and I am not a fan of magic. We not go back for dinner and apres ski on the patio maybe but otherwise skip this place.",07/05/2012
Venga Venga Cantina and Tequila Bar,4.1,"105 Daly Lane Snowmass Village, CO  81615 ",7,Mexican,$30 and under,Snowmass,http://www.richardsandoval.com/vengavenga/index.htm,bbritten@richardsandoval.com,(970) 923-7777,4.1 / 5,"Made a reservation for 8:30, showed up at 8:15, didn't get seated until 9:05, even though there were plenty of tables available that just needed to be bussed. Got our drink order wrong and it took 4 different attempts to get it fixed. Finally, the tortilla soup was actually a cream based soup instead of what you would normally expect.",07/05/2012
Venice Ristorante,4.4,"5946 South Holly Street Greenwood Village, CO  80111 ",179,Italian,$30 and under,Tech Center / Greenwood Village,http://www.veniceristorante.com,banquet@veniceristorante.com,(720) 482-9191,4.4 / 5,It was our first time in and we were very impressed. The food was outstanding and the service was impeccable. Thanks Christopher for all of the good suggestions. There are so many good choices on the menu. We will definitely be back.,07/20/2012
Venice Ristorante & Wine Bar,4.6,"1700 Wynkoop St Denver, CO  80202 ",114,Italian,$31 to $50,Downtown/LoDo,http://www.veniceristorante.com,banquet@veniceristorante.com,(303) 534-2222,4.6 / 5,"Food is great and prices are moderate compared, for example, to Panzano. I like to go here for lunch on business--it is quiet and not a ""scene"".",07/13/2012
Venue - Highlands,3.6,"3609 West 32nd Avenue Denver, CO  80211 ",213,American,$30 and under,Highlands,http://venuebistro.com,moscugo@yahoo.com,(303) 477-0477,3.6 / 5,They need more servers the lady who served us was not really happy for whatever reason. She made us feel unwelcome. She should not do this job if she doesn't like it. If you pay so much money for dinner your service should be fantastic. The food was great.,07/16/2012
Vesta Dipping Grill,4.5,"1822 Blake Street Denver, CO  80202 ",348,"Global, International",$31 to $50,Downtown/LoDo,http://www.vestagrill.com,vesta.grill@yahoo.com,(303) 296-1970,4.5 / 5,"While the food and service were fine, the noise level in this fully packed place was very, very loud and definitely detracted from the evening.",07/18/2012
Via Toscana,4.3,"356 McCaslin Louisville, CO  80027 ",44,Italian,$30 and under,Boulder,http://viatoscana.com,info@viatoscana.com,(303) 604-6960,4.3 / 5,"As always - an enjoyable place to have a great meal! Also they serve a gluten-free pasta, have a gluten free menu, and are very accommodating.",07/07/2012
The View Restaurant at the Historic Crags Lodge,4.0,"300 Riverside Dr. PO Box 480 Estes Park, CO  80517",12,American,$30 and under,Estes Park,http://www.cragslodge.com,mike@cragslodge.com,(970) 586-6066,4 / 5,Great view with historic ambiance. Well prepared entrees from a diverse menu offering appetizing veggie options as well as tradtional fare. The Jamabalaya had a nice kick to it! Lemon cheesecake was delicious and home made. Service was very friendly and capable. The live music was a wonderful treat!,07/11/2012
The Village Cork,4.4,"1300 So. Pearl St. Denver, CO  80210 ",72,Comfort Food,$31 to $50,Wash Park,http://www.TheVillageCork.com,lmiller@villagecork.com,(303) 282-8399,4.4 / 5,"Very pleased with the restaurant. Attended with a group of friends (5 of us), and the food was excellent. Everyone was pleased and had a good time. They thanked me for introducing them to the Village Cork.",07/12/2012
The Village Greek,3.8,"6886 South Clinton Street Greenwood Village, CO  80112 ",18,Greek,$30 and under,Centennial,http://www.facebook.com/TheVillageGreek,villagegreek@qwestoffice.net,(303) 792-3382,3.8 / 5,"The place was empty on a Saturday night. Maybe because of the thunder storms??? All th food was good, except for the octopus appetizer. It REALLY needed to be cooked more. It was seasoned well, but very TOUGH!",07/07/2012
Village Tavern Broomfield,3.8,"1 West Flatiron Circle, Suite 100 Broomfield, CO  80021 ",99,American,$30 and under,Broomfield,http://www.villagetavern.com,"",(720) 887-6900,3.8 / 5,We eat at the Tavern all the time. I've never had a bad meal. The fillet mignon was done to perfection and coupled with the fully loaded baked potato and you have one heck of a meal!,07/10/2012
Vin 48 Restaurant Wine Bar,4.4,"48 E Beaver Creek RD Avon, CO  81620 ",41,American,$30 and under,Avon,http://www.vin48.com,info@vin48.com,(970) 748-9463,4.4 / 5,We have been to Vin several times over the last year or so. We are impressed with the consistently high level of quality and great service. Bin is one of those must stop placed in Avon.,07/14/2012
