The Whaling Bar & Grill at La Valencia Hotel,http://www.opentable.com/the-whaling-bar-and-grill-at-la-valencia-hotel?scpref=109&tab=2,4.3,"1132 Prospect Street La Jolla, CA  92037 ",11,Steak,$31 to $50,La Jolla / Golden Triangle,http://www.lavalencia.com,restaurants@lavalencia.com,(858) 551-3761,4.3 out of 5,"Food was outstanding. Try the Paella , awesome. Always a great atmosphere and great for an occasion!",5/18/12,http://www.pickgrapevine.com/wantmore/3793,3793
Duane's Prime Steaks & Seafood Restaurant,http://www.opentable.com/duanes-prime-steaks-and-seafood-restaurant?scpref=109&tab=2,4.7,"3649 Mission Inn Ave Riverside, CA  92501 ",81,Steakhouse,$50 and over,Riverside,http://www.missioninn.com,Restaurants@missioninn.com,(888) 326-4448,4.7 out of 5,the Lamb had no favor had to put my goat cheese on top,7/13/12,http://www.pickgrapevine.com/wantmore/3794,3794
Braise,http://www.opentable.com/braise?scpref=109&tab=2,3.9,"2121 East 6th Suite 101 Austin, TX  78702",176,Contemporary American,$30 and under,Downtown,http://www.braiseaustin.com,restbraise@gmail.com,(512) 478-8700,3.9 out of 5,"The food was AMAZING! the appetizers (sausage and grits and spring rolls) were great, the salad with watermelon and pork belly was TO DIE FOR! The pork belly and the ""liquid pumpkin pie"" were our favorites. Entrees were good (osso bucco (sp?) and Salisbury steak) not as good as the first 2 courses but still tasty and by the time dessert came, we had to take it to go...STUFFED! (the berry crumble was amazing...bread pudding not as much but maybe cause I ate it at midnight)The place is small, quiet and the wine list is great. The paintings are whimsical and brighten up the place. The service was perfect! We never had an empty water glass. WE WILL RETURN with friends!",7/16/12,http://www.pickgrapevine.com/wantmore/3795,3795
Wine & Roses,http://www.opentable.com/wine-and-roses?scpref=109&tab=2,4.4,"2545 W. Turner Rd. Lodi, CA  95242 ",86,Californian,$31 to $50,Lodi,http://winerose.com,restreservations@winerose.com,(209) 371-6160,4.4 out of 5,"This was my second visit over the past two months. Ate inside this time as the temperature outside was just too hot. We had a fantastic Saturday lunch/brunch. Our first two wine selections were not available, but the third one was perfect, which made up for not having the first two. Lunch was fantastic. We each ordered something different and we all shared bites from one another. We only had two desserts, the chocolate chocolate cake and the tiramisu. Both were heavenly. Everything about the place is fantastic. The food presentation is top notch.",7/21/12,http://www.pickgrapevine.com/wantmore/3796,3796
The Glitretind Restaurant at Stein Eriksen Lodge,http://www.opentable.com/the-glitretind-restaurant-at-stein-eriksen-lodge?scpref=109&tab=2,4.9,"7700 Stein Way Park City, UT  84060 ",23,Contemporary American,$31 to $50,Park City,http://www.steinlodge.com,resv@steinlodge.com,(800) 453-1302,4.9 out of 5,"Sarah our waitress was phenomenal. Any questions asked were given a complete and comprehensible answer. The meals came out with bigger portions than expect, which was awesome due to the quality of the dishes. My wife had the Striped Sea Bass which was done to perfection and I had to try the Kobe Pot Roast, which was like butter. One must also try the Crab Soup from the menu as it is not only amazing on flavor, but unique with popcorn. It was a perfect meal for my wife's birthday and we will be back for other occasions and to try their Sunday Brunch.",7/14/12,http://www.pickgrapevine.com/wantmore/3797,3797
Craftwood Inn,http://www.opentable.com/craftwood-inn?scpref=109&tab=2,4.2,"404 El Paso Blvd Manitou Springs, CO  80829 ",132,Wild Game,$30 and under,Manitou Springs,http://www.craftwood.com,rewards@craftwood.com,(719) 685-9000,4.2 out of 5,Always an enjoyable experience!,7/19/12,http://www.pickgrapevine.com/wantmore/3798,3798
Andiamo Bellevue,http://www.opentable.com/andiamo-bellevue?scpref=109&tab=2,3.7,"938 110th Ave NE Bellevue, WA  98004 ",20,Italian,$30 and under,Bellevue,http://www.andiamobellevue.com,reyes@andiamobellevue.com,(425) 452-9602,3.7 out of 5,Andiamo's always delivers a great dining experience. Service was exceptional even though there were a number of graduation groups that would create chaos in lesser establishments. The pasta was perfect. We will be back soon.,6/9/12,http://www.pickgrapevine.com/wantmore/3799,3799
Reyhan Persian Grill,http://www.opentable.com/reyhan-persian-grill-culver-city?scpref=109&tab=2,3,"11800 Jefferson Culver City, CA  90230 ",5,Persian,$31 to $50,Northridge,http://www.reyhan.us,reyhangrill@gmail.com,(310) 390-6800,2.8 out of 5,Good Persian food at a reasonable price.,6/16/12,http://www.pickgrapevine.com/wantmore/3800,3800
Roaring Fork San Antonio,http://www.opentable.com/roaring-fork-san-antonio?scpref=109&tab=2,4.4,"1806 NW Loop 1604 San Antonio, TX  78248 ",92,American,$30 and under,Stone Oak,http://roaringfork.com,rfhuebner@roaringfork.com,(210) 479-9700,4.4 out of 5,"first waitress was like a robot; with little personality; did not make us feel like this was a special dining place; but was repalced by the waiter Henry who changed our opinion. He was quite professional; what one would expect of a place like this. ordred the carnitas, but got an end cut that was quite fatty and very little was eatable. Henry finaly made it back around to check on things and when we explained the problem he immeately exchanged the entire plate. very nice, but that was half way thru the meal and so she was begining when i was ending. friday special grilled prokchop was quite large and very good. not a good first impression.",7/20/12,http://www.pickgrapevine.com/wantmore/3801,3801
The Rhododendron Restaurant,http://www.opentable.com/the-rhododendron-restaurant?scpref=109&tab=2,4.1,"1006 Spring Street Seattle, WA  98104 ",8,Northwest,$30 and under,Capitol Hill / First Hill,http://therhododendron.com,rhododendron@vmmc.org,(206) 223-7654,4.1 out of 5,Loved the Rhododendron Restaurant while staying at the Inn at Virginia Mason for a family wedding.We ate dinner once and breakfast twice and everything was delicious and the service was excellent---thank you!!,6/21/12,http://www.pickgrapevine.com/wantmore/3802,3802
Ricardo's,http://www.opentable.com/ricardos?scpref=109&tab=2,4,"4930 W. Flamingo Road Las Vegas, NV  89103 ",21,Mexican,$30 and under,Near the Strip,http://www.ricardosoflasvegas.com,ricardosevents@aol.com,(702) 227-9100,4 out of 5,"Food, as always was delicious, served at the right tempurture....after more than twenty years still GREAT!!! Our server,Sacramento, like all personnel seem to really enjoy their job, making the experience pleasant from the front door to the bat to the dining room.",7/13/12,http://www.pickgrapevine.com/wantmore/3803,3803
Grappa Bistro,http://www.opentable.com/grappa-bistro?scpref=109&tab=2,4.1,"1027 Washington Ave Golden, CO  80401 ",40,Mediterranean,$30 and under,Golden,http://grappabistro.com/,ricardotondowski@yahoo.com,(303) 273-8882,4.1 out of 5,"Grappa Bistro has a unique location with both indoor and outdoor dining available. Private parking is a great plus. Food and service were perfect. My lunch guest was late by 30 minutes, but the staff was very understanding and accommodating.",7/18/12,http://www.pickgrapevine.com/wantmore/3804,3804
Mr G's,http://www.opentable.com/mr-gs?scpref=109&tab=2,5,"2334 North International Parkway Terminal C DFW Airport, TX  75261",13,Steak,$50 and over,DFW Corridor,http://dfwairport.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp#1745,richard.frank@hyatt.com,(972) 615-6808,5 out of 5,"This place is right out of a movie, a movie you wish you were in. I can't even explain this place in a way that does it justice. It is comfortable, quit, dark and wonderful. The entire dining room has a mahagony-red glow and feels like you are in a classic gentleman's lounge. The steak had a good pure flavor without over seasoning and was prepared just as I asked. The lobster bisque had a nice complexity to it and very large pieces of lobster mixed in with the caviar garnish. The scotch selection was disappointing but it had a good port selection.",5/24/12,http://www.pickgrapevine.com/wantmore/3805,3805
Willows at Chumash Casino,http://www.opentable.com/willows-at-chumash-casino?scpref=109&tab=2,4.2,"3400 E. Hwy 246 Santa Ynez, CA  93460 ",29,Contemporary American,$31 to $50,Santa Ynez Valley,http://www.chumashcasino.com,richard.hollowell@chumashcasino.com,(805) 686-3800,4.2 out of 5,Pricey for what we got. Limited menu.,7/20/12,http://www.pickgrapevine.com/wantmore/3806,3806
Gabbi's Mexican Kitchen,http://www.opentable.com/gabbis-mexican-kitchen?scpref=109&tab=2,4.3,"141 S Glassell St Orange, CA  92866 ",25,Mexican,$30 and under,Orange County,http://www.gabbipatrick.com/gabbis-mexican-kitchen/,richard@gabbipatrick.com,(714) 633-3038,4.3 out of 5,"Had a really excellent meal here! Started off with the Queso Fundido con Chorizo de Casa...WOW...A+. Perfect blend of cheese and chorizo with a side of guac inside corn & flour torillas. We also got the Camarones en Mole Verde (A), Enchiladas de Camarones (A), and Cochinita Pibil en hojas de Platano (B). Both the red and white sangrias were average. Chips & salsa were addicting. Will definitely be back!",6/28/12,http://www.pickgrapevine.com/wantmore/3807,3807
Richardson's Cuisine of New Mexico,http://www.opentable.com/richardsons-cuisine-of-new-mexico?scpref=109&tab=2,4.2,"6335 N. 16th St Phoenix, AZ  85016 ",58,Southwest,$30 and under,Phoenix,http://richardsonsnm.com/,Richardsonsnm@yahoo.com,(602) 265-5886,4.2 out of 5,"Loved it, server was a little slow to greet us and serve us water and take drink orders. Food was great.",7/11/12,http://www.pickgrapevine.com/wantmore/3808,3808
Lake Forest Park Bar & Grill,http://www.opentable.com/lake-forest-park-bar-and-grill?scpref=109&tab=2,3.7,"17535 Ballinger Way NE Lake Forest Park, WA  98155 ",6,American,$30 and under,Bothell / Mill Creek,http://neighborhoodgrills.com/lakeforest/index.html,rick@neighborhoodgrills.com,(206) 364-1261,3.6 out of 5,"I found the food tasteless and bland. I had the Buttermilk Chicken, the thigh was still red in the middle, the potatoes I could have hung paper with. The slaw was passable. My daughter had Beef Stroganoff. It was nothing more than a few chunks of meat(?)on over- done noodles. The wine was good tho.",3/8/12,http://www.pickgrapevine.com/wantmore/3809,3809
Flea Street Cafe,http://www.opentable.com/flea-street-cafe?scpref=109&tab=2,4.6,"3607 Alameda de las Pulgas Menlo Park, CA  94025 ",235,Californian,$31 to $50,Menlo Park,http://www.cooleatz.com,rika@cooleatz.com,(650) 854-1226,4.6 out of 5,Food was delicious....very special....although quite pricy. Service was amazing. The owner greeted us personally. Wish we could afford to eat here more often but will have to save it for special occasions only.,7/17/12,http://www.pickgrapevine.com/wantmore/3810,3810
Ideale,http://www.opentable.com/ideale?scpref=109&tab=2,4.3,"1309 Grant Avenue San Francisco, CA  94109 ",113,Italian,$30 and under,North Beach,http://www.idealerestaurant.com,ristorante_ideale@yahoo.com,(415) 391-4129,4.3 out of 5,"Went here with a group of 6 (which can be pretty hard in SF). They were very accommodating and had a decently-priced wine list. Reccommend the eggplant parm, buratta, gnocci, butternut squash ravioli, pasta carbonara, tiramisu. Overall a very nice experience!",7/12/12,http://www.pickgrapevine.com/wantmore/3811,3811
Ristorante Bella Vita - Los Altos,http://www.opentable.com/ristorante-bella-vita-los-altos?scpref=109&tab=2,4.1,"376 First Street Los Altos, CA  94022 ",50,Italian,$30 and under,Los Altos,http://www.ristorantebellavita.com,ristorante.bellavita@yahoo.com,(650) 917-0300,4.1 out of 5,bunch a good guys.....................................,7/18/12,http://www.pickgrapevine.com/wantmore/3812,3812
Ristorante Mataro,http://www.opentable.com/ristorante-mataro?scpref=109&tab=2,3.9,"827 Santa Cruz Avenue Menlo Park, CA  94025 ",18,Italian,$30 and under,Menlo Park,http://www.ristorantemataro.com,ristorantemataro@gmail.com,(650) 325-7900,3.9 out of 5,"Very nice local restaurant - food and service very good, relaxed environment, family friendly.",7/14/12,http://www.pickgrapevine.com/wantmore/3813,3813
Ristorante Milano,http://www.opentable.com/ristorante-milano?scpref=109&tab=2,4.2,"1448 Pacific San Francisco, CA  94109 ",111,Italian,$31 to $50,Russian Hill,http://www.milanosf.com,ristorantemilanosf@gmail.com,(415) 673-2961,4.2 out of 5,Pros:,7/21/12,http://www.pickgrapevine.com/wantmore/3814,3814
The Nehalem River Inn,http://www.opentable.com/the-nehalem-river-inn?scpref=109&tab=2,4.7,"34910 Highway 53 Nehalem, OR  97131 ",31,Contemporary American,$31 to $50,Nehalem,http://www.nehalemriverinn.com,riverinn@nehalemtel.net,(503) 368-7708,4.7 out of 5,"We love this place! We are trying to go as often as possible before they close on August 12, 2012 :-( If you've been thinking about trying this beautiful food, HURRY!",7/20/12,http://www.pickgrapevine.com/wantmore/3815,3815
Churrascos - River Oaks,http://www.opentable.com/churrascos-river-oaks?scpref=109&tab=2,4.4,"2055 Westheimer at Shepherd Houston, TX  77098 ",152,Latin American,$30 and under,Upper Kirby/Shepherd Corridor,http://www.cordua.com,riveroaks@cordua.com,(713) 527-8300,4.4 out of 5,"The noise level was so high as to be almost disqualifying. Conversation was almost impossible. Isn't there a better euphemism for ""outrageously noisy"" than ""energetic""?",7/17/12,http://www.pickgrapevine.com/wantmore/3816,3816
Tsunami Restaurant - South Jordan,http://www.opentable.com/tsunami-south-jordan?scpref=109&tab=2,4.2,"10722 South Riverfront Parkway South Jordan, UT  84095 ",31,Sushi,$31 to $50,South Jordan,http://tsunamiutah.com,riverpark@tsunamiutah.com,(801) 748-1178,4.2 out of 5,"Fantastic service, fantastic food!",6/23/12,http://www.pickgrapevine.com/wantmore/3817,3817
Rivers Restaurant,http://www.opentable.com/rivers-restaurant?scpref=109&tab=2,4.1,"2525 S. Grand Ave. Glenwood Springs, CO  81601 ",34,American,$30 and under,Glenwood Springs,http://www.theriversrestaurant.com,rivers@rof.net,(970) 928-8813,4.2 out of 5,What a pleasant surprise to find a restaurant of this quality in a quite residential area. A must visit when in Glenwood Springs!,7/13/12,http://www.pickgrapevine.com/wantmore/3818,3818
